X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
,,576508,cb88bfb1-e3ff-4767-aa08-a6faf0398347,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Northeast,2020/04/21 14:49:00+00,2020,4,21,10,Tuesday,0,0,RPD,2020/04/21 21:31:12.693+00
,,576509,96c77a0e-571f-4e89-9ced-0358954aac24,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Southeast,2020/04/21 16:50:00+00,2020,4,21,12,Tuesday,0,0,RPD,2020/04/21 22:03:39.169+00
,,576512,10dbbe60-be94-4e4d-9a05-5f89a88ac73e,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81E,Miscellaneous/Lost Property,,,,RALEIGH,Northwest,2020/04/21 16:21:00+00,2020,4,21,12,Tuesday,0,0,RPD,2020/04/22 00:37:21.703+00
,,576519,8b3b71b8-5cfb-44d1-a51a-003182259f8f,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Northwest,2020/04/21 12:21:00+00,2020,4,21,8,Tuesday,0,0,RPD,2020/04/21 20:24:26.769+00
,,576520,577b3f8c-a871-4e4c-a8c3-859674ed0512,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Northwest,2020/04/21 14:48:00+00,2020,4,21,10,Tuesday,0,0,RPD,2020/04/21 20:24:47.860+00
,,576525,cd5d8884-9dbd-4f35-925d-ad5012ca1b08,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Southwest,2020/04/21 16:35:00+00,2020,4,21,12,Tuesday,0,0,RPD,2020/04/21 20:25:10.700+00
,,576526,61c477b1-334b-4044-9d68-7bb33a80a10b,2020/04/22 04:00:03.958+00,RaleighGIS,2020/04/22 04:00:03.958+00,RaleighGIS,,MISCELLANEOUS,81G,Miscellaneous/Missing Person (17 & under),,,,RALEIGH,Downtown,2020/04/21 05:59:00+00,2020,4,21,1,Tuesday,0,0,RPD,2020/04/21 17:05:42.503+00
-78.563043028,35.796834489,576643,8df9406b-ad94-4e4f-8df7-c855d9a1db7e,2020/04/26 04:00:05.546+00,RaleighGIS,2020/04/26 04:00:05.546+00,RaleighGIS,P20020124,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,BULLOCK FARM RD  &  N NEW HOPE RD,RALEIGH,RALEIGH,Southeast,2020/04/25 17:12:00+00,2020,4,25,13,Saturday,35.796834489,-78.563043028,RPD,2020/04/25 22:44:17.293+00
-78.582468572,35.8315072400001,576989,3802d015-9ec8-4947-97e5-4fec5194e3c2,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,P20020455,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,3600 BLOCK OATES DR,RALEIGH,RALEIGH,Northeast,2020/04/28 12:20:00+00,2020,4,28,8,Tuesday,35.8315072400001,-78.582468572,RPD,2020/04/28 16:54:48.317+00
-78.687921574,35.7485333120001,576996,5a1766d2-ca69-4235-8aca-570ff9a88854,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,P20020463,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,2800 BLOCK ISABELLA DR,RALEIGH,RALEIGH,Southwest,2020/04/28 14:22:00+00,2020,4,28,10,Tuesday,35.7485333120001,-78.687921574,RPD,2020/04/28 16:55:13.397+00
,,577132,ba061876-e0e6-4bec-bc1d-9df659879306,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Northwest,2020/04/28 05:04:00+00,2020,4,28,1,Tuesday,0,0,RPD,2020/04/28 14:10:16.407+00
,,577164,b26f4189-dbdb-402b-b619-9c5faac937dd,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,North,2020/04/28 10:58:00+00,2020,4,28,6,Tuesday,0,0,RPD,2020/04/28 20:47:13.483+00
,,577182,aa22460b-6030-4d9b-a66a-4d31c3b6705f,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Northeast,2020/04/28 14:25:00+00,2020,4,28,10,Tuesday,0,0,RPD,2020/04/28 20:47:18.993+00
,,577202,08421114-ec41-46c4-83ba-03fb76ba33e1,2020/04/29 04:00:38.199+00,RaleighGIS,2020/04/29 04:00:38.199+00,RaleighGIS,,MISCELLANEOUS,81G,Miscellaneous/Missing Person (17 & under),,,,RALEIGH,Northeast,2020/04/28 10:22:00+00,2020,4,28,6,Tuesday,0,0,RPD,2020/04/28 20:47:07.947+00
-78.596717239,35.8201712640001,577571,395d1272-35f6-4cb0-a78e-be51f1add3f6,2020/05/02 04:00:59.735+00,RaleighGIS,2020/05/02 04:00:59.735+00,RaleighGIS,P20020946,VANDALISM,80B,All Other/Damage to Property (minor),,2900 BLOCK BRENTWOOD RD,RALEIGH,RALEIGH,North,2020/05/01 13:54:00+00,2020,5,1,9,Friday,35.8201712640001,-78.596717239,RPD,2020/05/01 19:40:38.100+00
,,577613,ba1b77da-fddd-4dfa-90e3-414a1917e963,2020/05/02 04:00:59.735+00,RaleighGIS,2020/05/02 04:00:59.735+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2020/05/01 05:01:00+00,2020,5,1,1,Friday,0,0,RPD,2020/05/01 18:07:33.893+00
-78.5472299939999,35.7564351,578176,db00f7ca-e0ae-492f-94ea-9e9900f729a5,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,P20021662,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,5500 BLOCK WOOD POND CT,RALEIGH,RALEIGH,Southeast,2020/05/06 06:18:00+00,2020,5,6,2,Wednesday,35.7564351,-78.547229994,RPD,2020/05/06 18:13:54+00
-78.530229863,35.724506864,578195,901d4ef7-9f7c-451c-94dd-5ff9479f9012,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,P20021683,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3200 BLOCK LA COSTA WAY,RALEIGH,RALEIGH,Southeast,2020/05/06 13:30:00+00,2020,5,6,9,Wednesday,35.724506864,-78.530229863,RPD,2020/05/06 20:57:28.193+00
-78.582898415,35.83463685,578198,2df96100-c966-4445-b3c3-9838d6b19448,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,P20021690,VANDALISM,80B,All Other/Damage to Property (minor),,3900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/05/06 13:57:00+00,2020,5,6,9,Wednesday,35.83463685,-78.582898415,RPD,2020/05/06 20:03:48.769+00
,,578247,4b6504bc-106e-4fe5-9568-730261d7a1e6,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020/05/06 04:54:00+00,2020,5,6,0,Wednesday,0,0,RPD,2020/05/06 18:13:24.369+00
,,578251,df3857fa-0c27-467b-87e4-7a4365be1b47,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2020/05/06 13:12:00+00,2020,5,6,9,Wednesday,0,0,RPD,2020/05/06 20:03:57.133+00
,,578261,a50e55ad-6496-4373-988b-f6ee01113119,2020/05/07 04:00:48.482+00,RaleighGIS,2020/05/07 04:00:48.482+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2020/05/06 04:26:00+00,2020,5,6,0,Wednesday,0,0,RPD,2020/05/06 18:13:01.527+00
-78.581135494,35.7886048020001,578313,3ef1ffb0-fb1b-4d23-b221-f0f13f4f6d80,2020/05/08 04:00:42.812+00,RaleighGIS,2020/05/08 04:00:42.812+00,RaleighGIS,P20021909,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,3200 BLOCK CALUMET DR,RALEIGH,RALEIGH,Southeast,2020/05/07 21:11:00+00,2020,5,7,17,Thursday,35.7886048020001,-78.581135494,RPD,2020/05/08 01:07:36.767+00
-78.614573446,35.853022465,578320,c9a6fca2-ad54-4a88-9000-5976922ba66c,2020/05/08 04:00:42.812+00,RaleighGIS,2020/05/08 04:00:42.812+00,RaleighGIS,P20021941,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,5200 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2020/05/08 00:34:00+00,2020,5,7,20,Thursday,35.853022465,-78.614573446,RPD,2020/05/08 03:53:39.080+00
-78.665520349,35.750046825,578615,428bfc77-2feb-42d1-9caa-8ffee7ff0a45,2020/05/11 04:00:46.668+00,RaleighGIS,2020/05/11 04:00:46.668+00,RaleighGIS,P20022279,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,2100 BLOCK OWLS HOUSE LN,RALEIGH,RALEIGH,Southwest,2020/05/10 16:57:00+00,2020,5,10,12,Sunday,35.750046825,-78.665520349,RPD,2020/05/10 23:03:22.033+00
,,578673,c8c9d1df-001f-4c41-ad5e-7c8b6486f50e,2020/05/11 04:00:46.668+00,RaleighGIS,2020/05/11 04:00:46.668+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,North,2020/05/10 17:23:00+00,2020,5,10,13,Sunday,0,0,RPD,2020/05/10 19:35:00.423+00
,,578675,30d9b61e-78ec-45a5-b8fb-8d7324c2d591,2020/05/11 04:00:46.668+00,RaleighGIS,2020/05/11 04:00:46.668+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Southeast,2020/05/10 04:28:00+00,2020,5,10,0,Sunday,0,0,RPD,2020/05/10 07:35:18.357+00
,,578680,b96b7189-0822-43e8-805c-942bc0f81306,2020/05/11 04:00:46.668+00,RaleighGIS,2020/05/11 04:00:46.668+00,RaleighGIS,,MISCELLANEOUS,81J,Miscellaneous/Overdose,,,,RALEIGH,Northwest,2020/05/10 18:33:00+00,2020,5,10,14,Sunday,0,0,RPD,2020/05/10 22:03:39.400+00
-78.700568462,35.854394535,578759,840046d4-512a-4881-bb3e-cfab61162308,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022365,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,GLENWOOD AVE  &  HOLLYRIDGE DR,RALEIGH,RALEIGH,Northwest,2020/05/11 05:19:00+00,2020,5,11,1,Monday,35.854394535,-78.700568462,RPD,2020/05/11 13:02:22.557+00
-78.700568462,35.854394535,578760,09e5d3c6-9bbe-4327-9155-77566719cf49,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022365,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,GLENWOOD AVE  &  HOLLYRIDGE DR,RALEIGH,RALEIGH,Northwest,2020/05/11 05:19:00+00,2020,5,11,1,Monday,35.854394535,-78.700568462,RPD,2020/05/11 13:02:22.557+00
-78.700568462,35.854394535,578761,66448e5c-124f-4bf8-b3f6-10ba3cff10e9,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022365,FRAUD,55A,Counterfeiting/Forgery,CRIMES AGAINST PROPERTY,GLENWOOD AVE  &  HOLLYRIDGE DR,RALEIGH,RALEIGH,Northwest,2020/05/11 05:19:00+00,2020,5,11,1,Monday,35.854394535,-78.700568462,RPD,2020/05/11 13:02:22.557+00
-78.6938180219999,35.7833246800001,578762,4bd1908c-1f73-4069-9e6b-c4d9be0988f7,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022366,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,1100 BLOCK KENT RD,RALEIGH,RALEIGH,Southwest,2020/05/11 05:52:00+00,2020,5,11,1,Monday,35.7833246800001,-78.693818022,RPD,2020/05/11 18:06:36.790+00
-78.728357532,35.7479185710001,578763,44439eff-c996-43f1-bee6-af71c099aafe,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022368,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,2400 BLOCK SWANS REST WAY,RALEIGH,RALEIGH,Southwest,2020/05/11 05:23:00+00,2020,5,11,1,Monday,35.7479185710001,-78.728357532,RPD,2020/05/11 10:17:21.247+00
-78.612800649,35.779795549,578768,79a558e4-7e06-4e09-bfa2-990c61f69696,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022375,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,1800 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/05/11 09:04:00+00,2020,5,11,5,Monday,35.779795549,-78.612800649,RPD,2020/05/11 13:21:17.117+00
-78.612800649,35.779795549,578769,5d4e461e-3bbf-486a-bf8e-4e44e6e9c4e7,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022375,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1800 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/05/11 09:04:00+00,2020,5,11,5,Monday,35.779795549,-78.612800649,RPD,2020/05/11 13:21:17.117+00
-78.6460572509999,35.762883828,578771,f29992fe-1cc5-46b3-9694-be85c37f4f26,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022377,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,100 BLOCK PROSPECT AVE,RALEIGH,RALEIGH,Downtown,2020/05/11 10:16:00+00,2020,5,11,6,Monday,35.762883828,-78.6460572509999,RPD,2020/05/12 02:18:25.077+00
-78.596810407,35.835803383,578772,3b775054-9db4-4579-9d96-e4303ff20225,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022378,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3800 BLOCK BONNEVILLE CT,RALEIGH,RALEIGH,North,2020/05/11 10:42:00+00,2020,5,11,6,Monday,35.835803383,-78.596810407,RPD,2020/05/12 02:06:24.327+00
-78.568997135,35.8606681790001,578773,331500ed-2d58-4c7e-8a4f-39c28990cd10,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022379,VANDALISM,80B,All Other/Damage to Property (minor),,4100 BLOCK TRISTONE FALLS AVE,RALEIGH,RALEIGH,Northeast,2020/05/11 11:09:00+00,2020,5,11,7,Monday,35.8606681790001,-78.568997135,RPD,2020/05/12 02:06:29.787+00
-78.62452554,35.828453923,578774,91e4f8f5-7aed-4095-8b4b-f533966162ef,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022380,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,900 BLOCK NAVAHO DR,RALEIGH,RALEIGH,North,2020/05/11 10:44:00+00,2020,5,11,6,Monday,35.828453923,-78.62452554,RPD,2020/05/12 02:07:30.520+00
-78.699899236,35.75725536,578775,a093c7c4-4b9b-4c54-91fa-7077398f692f,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022384,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2500 BLOCK GORMAN ST,RALEIGH,RALEIGH,Southwest,2020/05/11 12:07:00+00,2020,5,11,8,Monday,35.75725536,-78.699899236,RPD,2020/05/11 13:58:09.757+00
-78.6260028629999,35.8292886290001,578776,b9b43552-d208-42ae-b590-73e7ace335c9,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022385,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,800 BLOCK NAVAHO DR,RALEIGH,RALEIGH,North,2020/05/11 10:44:00+00,2020,5,11,6,Monday,35.8292886290001,-78.6260028629999,RPD,2020/05/12 02:07:44.403+00
-78.694892862,35.8124315690001,578777,c9a332f4-3e4e-4712-b069-88a3f29c3602,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022386,HUMANE,82J,Humane/Chemical Deployment,,2200 BLOCK W CHARLOTTE CT,RALEIGH,RALEIGH,Northwest,2020/05/11 12:39:00+00,2020,5,11,8,Monday,35.8124315690001,-78.694892862,RPD,2020/05/12 01:17:22.583+00
-78.727828199,35.873541366,578781,d425e860-312d-4f16-b199-9fa885f37344,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022389,ALL OTHER OFFENSES,80D,All Other/Trespassing,,8100 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2020/05/11 12:32:00+00,2020,5,11,8,Monday,35.873541366,-78.727828199,RPD,2020/05/12 02:08:09.333+00
-78.712193239,35.825981165,578785,4626dd76-f90d-45b5-9619-eb03b84371b0,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022395,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3300 BLOCK MILL RUN,RALEIGH,RALEIGH,Northwest,2020/05/11 12:02:00+00,2020,5,11,8,Monday,35.825981165,-78.712193239,RPD,2020/05/12 02:21:59.030+00
-78.645714644,35.7849555440001,578786,e73e60b0-e607-4008-8e7a-fa8bd8f0c1a7,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022397,VANDALISM,80B,All Other/Damage to Property (minor),,400 BLOCK N WEST ST,RALEIGH,RALEIGH,Downtown,2020/05/11 13:54:00+00,2020,5,11,9,Monday,35.7849555440001,-78.645714644,RPD,2020/05/12 02:27:24.700+00
-78.572895141,35.8305123060001,578787,2ace5e7f-097e-44e1-bfbe-42a35deae860,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022398,VANDALISM,80B,All Other/Damage to Property (minor),,3800 BLOCK BUFFALOE RD,RALEIGH,RALEIGH,Northeast,2020/05/11 13:36:00+00,2020,5,11,9,Monday,35.8305123060001,-78.5728951409999,RPD,2020/05/12 02:08:55.660+00
-78.643483713,35.8693127730001,578788,6e8282a0-c6ea-4c78-bb67-9b6c083670d1,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022401,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,500 BLOCK BRIDLE RIDGE LN,RALEIGH,RALEIGH,North,2020/05/11 13:58:00+00,2020,5,11,9,Monday,35.869312773,-78.643483713,RPD,2020/05/12 02:09:02.317+00
-78.5465706519999,35.790977975,578790,20d6f14b-5961-4106-b20b-b466143f3dce,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022407,LARCENY FROM MV,35G,Larceny/Theft of MV Parts-Accessories,CRIMES AGAINST PROPERTY,1000 BLOCK AUSTON GROVE DR,RALEIGH,RALEIGH,Southeast,2020/05/11 14:17:00+00,2020,5,11,10,Monday,35.790977975,-78.546570652,RPD,2020/05/12 01:53:39.009+00
-78.582820549,35.839869239,578796,12ae651e-dff4-41bf-9e9b-0aa6b81c328c,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022417,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4300 BLOCK LAKE RIDGE DR,RALEIGH,RALEIGH,North,2020/05/11 15:15:00+00,2020,5,11,11,Monday,35.8398692390001,-78.582820549,RPD,2020/05/12 02:09:07.607+00
-78.620808359,35.8265078660001,578799,0adeff17-3bf6-4266-8ecb-117cba9543fd,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022432,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3200 BLOCK WAKE FOREST RD,RALEIGH,RALEIGH,North,2020/05/11 17:17:00+00,2020,5,11,13,Monday,35.826507866,-78.620808359,RPD,2020/05/12 02:09:14.169+00
-78.73162347,35.782621662,578803,208a0e33-3619-4aaa-a1aa-d5ef8a7cf51f,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022442,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,5900 BLOCK WOLF GLEN CT,RALEIGH,RALEIGH,Southwest,2020/05/11 18:14:00+00,2020,5,11,14,Monday,35.7826216620001,-78.73162347,RPD,2020/05/12 02:42:07.257+00
-78.5868971369999,35.796978032,578808,ecd81e84-bf82-456c-8f3c-3e6f68044837,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,P20022458,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK YONKERS RD,RALEIGH,RALEIGH,Southeast,2020/05/11 17:42:00+00,2020,5,11,13,Monday,35.796978032,-78.5868971369999,RPD,2020/05/12 02:45:29.260+00
,,578815,fa5b50dd-6ef3-4102-956c-8f6c35b98dcc,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,ASSAULT,25N,Child Abuse/Simple,CRIMES AGAINST PERSONS,,,RALEIGH,Northeast,2020/05/11 17:37:00+00,2020,5,11,13,Monday,0,0,RPD,2020/05/12 02:08:08.220+00
,,578818,f8de3a3f-d2bf-40a9-90da-dd1dc98c5a69,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020/05/11 15:41:00+00,2020,5,11,11,Monday,0,0,RPD,2020/05/12 02:18:23.317+00
,,578830,56989e7a-c621-4880-a243-44a4369e143f,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020/05/11 12:47:00+00,2020,5,11,8,Monday,0,0,RPD,2020/05/11 20:30:53.007+00
,,578832,43c1b7bb-8f28-4b90-9af3-883318627003,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020/05/11 15:41:00+00,2020,5,11,11,Monday,0,0,RPD,2020/05/12 01:20:52.063+00
,,578833,ffaf817a-6dfd-4bfa-81c8-c729bd7e8ce1,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020/05/11 17:15:00+00,2020,5,11,13,Monday,0,0,RPD,2020/05/12 01:53:30.407+00
,,578835,ba1142c0-6b4d-4016-9696-be21cca268cc,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020/05/11 18:28:00+00,2020,5,11,14,Monday,0,0,RPD,2020/05/12 02:29:19.203+00
,,578837,9df7333d-c479-4209-a218-f25dce3b710c,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020/05/11 19:29:00+00,2020,5,11,15,Monday,0,0,RPD,2020/05/12 02:46:20.780+00
,,578842,b88c76e4-f92e-4ea6-aff9-538243afd4dc,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2020/05/11 05:50:00+00,2020,5,11,1,Monday,0,0,RPD,2020/05/11 18:16:59.977+00
,,578843,85afee6c-3cde-4005-ba2b-9d34921c307e,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2020/05/11 12:49:00+00,2020,5,11,8,Monday,0,0,RPD,2020/05/12 02:41:31.503+00
,,578845,b8950566-c148-480b-aa5a-8b823089520d,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81B,Miscellaneous/Deceased Person,,,,RALEIGH,Northwest,2020/05/11 16:30:00+00,2020,5,11,12,Monday,0,0,RPD,2020/05/12 02:06:57.487+00
,,578846,b0557c89-1963-4922-92aa-a0f0a20e3947,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81B,Miscellaneous/Deceased Person,,,,RALEIGH,Southeast,2020/05/11 12:04:00+00,2020,5,11,8,Monday,0,0,RPD,2020/05/12 00:51:54.177+00
,,578849,b99adce3-3349-4797-8110-948c3d24213b,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,North,2020/05/11 17:13:00+00,2020,5,11,13,Monday,0,0,RPD,2020/05/12 02:25:58.950+00
,,578853,1bc79a68-f73f-40ca-8c98-a5dbb4e77652,2020/05/12 04:00:46.426+00,RaleighGIS,2020/05/12 04:00:46.426+00,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,North,2020/05/11 14:47:00+00,2020,5,11,10,Monday,0,0,RPD,2020/05/12 01:53:29.329+00
