OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1325374,04092018137,NYC Bagels,263 GRANDE HEIGHTS DR,,CARY,NC,27513,(919) 651-0060,2019/07/15 00:00:00+00,Restaurant,10777,-78.7805746,35.804703,M
1325375,04092013458,McDonald's,10100 LEESVILLE RD ,,RALEIGH,NC,27613-7541,(919) 841-9282,2001/11/21 00:00:00+00,Restaurant,10781,-78.72754368,35.90927982,M
1325376,04092016281,BI CAFE,5000 DAVIS DR ,BLDG 26,MORRISVILLE,NC,27560,(919) 993-1925,2012/10/17 00:00:00+00,Restaurant,10801,-78.86834561,35.86068503,M
1325377,04092017124,J & S NEW YORK PIZZA,804 PERRY RD ,,APEX,NC,27502,(919) 363-0071,2015/12/28 00:00:00+00,Restaurant,10803,-78.84460695,35.7208474,M
1325378,04092015562,NANTUCKET GRILL,1145  FALLS RIVER AVE ,,RALEIGH,NC,27614,(919) 870-1955,2010/01/14 00:00:00+00,Restaurant,10805,-78.58877443,35.90718863,M
1325379,04092017708,Outback #3443,901 Walnut ST ,,CARY,NC,27511,(919) 460-1770,2017/10/05 00:00:00+00,Restaurant,10806,-78.76561938,35.77485795,M
1325380,04092015281,Zaxby's,8812 HARVEST OAKS  DR ,,RALEIGH,NC,27615,(919) 847-8151,2008/11/07 00:00:00+00,Restaurant,10809,-78.65754379,35.90324644,M
1325381,04092016948,HIBACHI SUSHI,3217 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 233-9119,2015/06/03 00:00:00+00,Restaurant,10811,-78.69565606,35.76673883,M
1325382,04092015690,PANDA WOK,8521  CANTILEVER WAY ,Ste 105,RALEIGH,NC,27613,(919) 792-2588,2010/08/12 00:00:00+00,Restaurant,10829,-78.73779147,35.88567278,M
1325383,04092015821,Lin's Garden,1318 S MAIN ST ,Ste. 116,WAKE FOREST,NC,27587,(919) 556-8066,2010/11/16 00:00:00+00,Restaurant,10835,-78.51926224,35.96093216,M
1325384,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 852-6651,2011/11/08 00:00:00+00,Food Stand,10837,-78.78211173,35.73717592,M
1325385,04092020845,Papa John's,6470 TRYON RD ,,CARY,NC,27511-7050,(919) 851-5656,1998/06/29 00:00:00+00,Food Stand,10839,-78.761351,35.74432985,M
1325386,04092021943,Circle K #2720823,5801  TRYON  RD ,,CARY,NC,27518,(919) 859-5800,2016/02/17 00:00:00+00,Food Stand,10850,-78.73858612,35.74524027,M
1325387,04092021944,Circle K #2720914,1001 SE CARY PKY ,,CARY,NC,27518,(919) 851-6683,2016/02/17 00:00:00+00,Food Stand,10852,-78.76310787,35.74508788,M
1325388,04092018222,Harris Teeter #136 Starbucks,9600 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 676-6614,2019/11/07 00:00:00+00,Restaurant,10859,-78.60015155,35.90522894,M
1325389,04092030221,BACKYARD BISTRO #1 CONCESSION TRAILER (WCID #267),HILLSBOROUGH  ST ,,RALEIGH,NC,27607,(919) 851-6203,2010/06/22 00:00:00+00,Mobile Food Units,10860,0,0,U
1325390,04092018362,Serasana,116 BASS LAKE RD,,HOLLY SPRINGS,NC,27540,(919) 762-7473,2020/05/06 00:00:00+00,Restaurant,10864,-78.82480349,35.65381034,M
1325391,04092016001,TASTY BEVERAGE CO,327 W DAVIE ST ,STE 106,RALEIGH,NC,27601,(919) 828-2789,2011/09/15 00:00:00+00,Restaurant,10871,-78.64497472,35.7752364,M
1325392,04092017496,WAFFLE HOUSE #2220,3400 OLYMPIA DR ,,RALEIGH,NC,27603,(919) 480-5212,2016/12/29 00:00:00+00,Restaurant,10876,-78.65166168,35.73409368,M
1325393,04092018543,Sushi Mon,3700 GLENWOOD AVE,Suite 150,RALEIGH,NC,27612-5506,(919) 803-1000,2021/02/23 00:00:00+00,Restaurant,10883,-78.66617641,35.83070885,M
1325394,04092018131,Starbucks NCSU,2610 CATES AVE,,RALEIGH,NC,27607,(919) 513-2013,2019/07/08 00:00:00+00,Restaurant,10885,-78.67872874,35.78448278,M
1325395,04092025311,Biscuit Haven @TKA,2201 S WILMINGTON ST,,RALEIGH,NC,27603,(919) 572-0249,2020/04/24 00:00:00+00,Food Stand,10902,-78.63902655,35.752054,M
1325396,04092017868,Terra Bonum Salad Cafe,821 BASS PRO LN ,,CARY,NC,27513,(984) 465-0011,2018/06/27 00:00:00+00,Restaurant,10903,-78.77007317,35.83116175,M
1325397,04092021775,SARKU JAPAN,4325-2053 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 881-1130,2014/01/03 00:00:00+00,Food Stand,10884,-78.67658819,35.8395892,M
1325398,04092021765,PAPA MURPHY'S NCO33,11721  RETAIL  DR  Ste 105,,WAKE FOREST,NC,27587,(919) 554-9977,2013/10/18 00:00:00+00,Food Stand,10910,-78.5442852,35.96733877,M
1325399,04092017587,MCDONALDS #32336,1001 MORRISVILLE CARPENTER RD ,,MORRISVILLE,NC,27560,(919) 460-7228,2017/05/01 00:00:00+00,Restaurant,10911,-78.84482154,35.81889798,M
1325400,04092017581,YIN DEE,10970-106 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 237-3023,2017/04/03 00:00:00+00,Restaurant,10905,-78.84266149,35.85660411,M
1325401,04092110130,Holly Ridge Middle Sch. Cafeteria,950 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540-7370,(919) 577-1310,2002/07/17 00:00:00+00,Public School Lunchrooms,10928,-78.81529539,35.65412904,M
1325402,04092013627,China Wok,2753 NC Hwy 55,,CARY,NC,27519,(919) 387-9599,2002/07/19 00:00:00+00,Restaurant,10921,-78.87109371,35.78605234,M
1325403,04092110131,Holly Ridge Elementary Cafeteria,900 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540-7370,(919) 577-1300 ext. 23118,2002/07/17 00:00:00+00,Public School Lunchrooms,10930,-78.81529539,35.65412904,M
1325404,04092110132,Reedy Creek Middle Sch. Cafeteria,930 Reedy Creek Rd ,,CARY,NC,27513,(919) 460-3504 ext. 21498,2002/07/26 00:00:00+00,Public School Lunchrooms,10931,-78.7681835,35.81273345,M
1325405,04092013798,Chili's Grill and Bar #867,115 Carillon Dr ,,GARNER,NC,27529,(919) 771-1700,2003/04/16 00:00:00+00,Restaurant,10944,-78.58321782,35.6933369,M
1325406,04092013595,Goodberry's #12,9870 Leesville RD ,,RALEIGH,NC,27613-7536,(919) 847-0453,2002/05/24 00:00:00+00,Restaurant,10926,-78.72831344,35.90771409,M
1325407,04092021190,Harris Teeter #112 Deli,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/23 00:00:00+00,Food Stand,10948,-78.7805746,35.804703,M
1325408,04092018221,Showmars,4203 CORNERS PKWY,Suite 120,RALEIGH,NC,27617,(984) 888-0161,2019/11/07 00:00:00+00,Restaurant,10952,-78.78791806,35.91890974,M
1325409,04092021925,FOOD LION #816 PRODUCE,2861 JONES FRANKLIN RD ,,RALEIGH,NC,27606,(919) 233-9708,2015/12/09 00:00:00+00,Food Stand,10953,-78.73773412,35.74361197,M
1325410,04092021198,Food Lion #572 Produce,8320-120 Litchford Rd ,,RALEIGH,NC,27615,(919) 790-8146,2003/06/30 00:00:00+00,Food Stand,10949,-78.60100965,35.89311432,M
1325411,04092017126,SASSOOL,1347 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 300-5586,2015/12/07 00:00:00+00,Restaurant,10954,-78.78193974,35.75976658,M
1325412,04092017342,BURGER KING #1093,3000 Capital BLVD ,,RALEIGH,NC,27604-3334,(919) 872-2070,2016/10/18 00:00:00+00,Restaurant,10961,-78.59202903,35.82022527,M
1325413,04092021801,Jet's Pizza,3004 Wake Forest Road,Suite 110,RALEIGH,NC,27609,(919) 977-7885,2014/07/03 00:00:00+00,Food Stand,10962,-78.62038753,35.82333592,M
1325414,04092018334,Cloud 9 Dining,111 FRIENDLY DR ,,RALEIGH,NC,27607-5463,(919) 327-3800,2020/03/05 00:00:00+00,Restaurant,10970,-78.67544835,35.78839034,M
1325415,04092015231,Brueggers Bagel #3771,4212 NW CARY PKY ,,CARY,NC,27513,(919) 463-5563,2008/09/30 00:00:00+00,Restaurant,10974,-78.82705749,35.79085045,M
1325416,04092030292,POBLANOS TACOS (WCID #543),1032 Huntsboro  RD ,,KNIGHTDALE,NC,27545,(919) 279-2656,2015/11/06 00:00:00+00,Mobile Food Units,10984,-78.45819365,35.74969345,M
1325417,04092017838,Raleigh Crab House,4538 Capital BLVD ,,RALEIGH,NC,27604,(919) 322-0304,2018/04/11 00:00:00+00,Restaurant,10985,-78.57896604,35.84571366,M
1325418,04092017597,MARIO DELI & GRILL,2317 EAGLE ROCK RD ,,WENDELL,NC,27591,(919) 374-7446,2017/05/10 00:00:00+00,Restaurant,10989,-78.38972318,35.75231212,M
1325419,04092018249,Pizza Hut #036606,151 Wakelon St,,ZEBULON,NC,27597,(919) 269-6455,2019/12/10 00:00:00+00,Restaurant,10994,-78.31572903,35.83347119,M
1325420,04092030207,TACOS CAMPA (WCID #353),18 W THIRD ST ,,WENDELL,NC,27591,(919) 365-0069,2009/03/13 00:00:00+00,Mobile Food Units,11005,-78.37068542,35.78151266,M
1325421,04092030449,Crazy Guys Grill (WCID #634),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545-7719,(984) 294-6563,2019/11/06 00:00:00+00,Mobile Food Units,11008,-78.48796476,35.79576936,M
1325422,04092016144,PANERA BREAD #1648,6123 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 865-1965,2012/03/28 00:00:00+00,Restaurant,11014,-78.58309511,35.86882022,M
1325423,04092018085,Treeo Senior Living Foodservice,2722 Spring Forest RD ,,RALEIGH,NC,27616,(919) 863-7770,2019/04/05 00:00:00+00,Restaurant,11018,-78.59543318,35.85753852,M
1325424,04092030428,TACOS LAS CAROLINAS (WCID #715),942 Durham RD ,Shell Gas Station,WAKE FOREST,NC,27587-2232,(919) 649-7511,2019/07/18 00:00:00+00,Mobile Food Units,11019,-78.54328646,35.97854074,M
1325425,04092021922,PAPA MURPHY'S #NC055,1420 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-7433,2015/12/18 00:00:00+00,Food Stand,11023,-78.77067049,35.59261337,M
1325426,04092030522,Merkato Cafe (WCID #813),209 E WILLIAMS ST,,APEX,NC,27502,(301) 768-1305,2021/02/15 00:00:00+00,Mobile Food Units,11026,-78.85166433,35.72667689,M
1325427,04092025217,Harris Teeter #311 Cheese Island,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018/09/13 00:00:00+00,Food Stand,11024,-78.83877453,35.64061222,M
1325428,04092021397,Harris Teeter #138 Produce,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006/09/05 00:00:00+00,Food Stand,11049,-78.85187583,35.79044843,M
1325429,04092300206,Lowes Foods #189 Meat Market ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-2184,2002/08/20 00:00:00+00,Meat Market,11060,-78.50515596,35.79511678,M
1325430,04092017270,WENDY'S #6332,1150 EDWARDS MILL RD ,,RALEIGH,NC,27607-3876,(919) 854-4491,2016/08/25 00:00:00+00,Restaurant,11070,-78.72658903,35.79833812,M
1325431,04092013867,Chili's Grill And Bar #953,8341 Brier Creek Pky,,RALEIGH,NC,27617,(919) 405-7100,2003/07/25 00:00:00+00,Restaurant,11077,-78.78491152,35.90773733,M
1325432,04092018458,DUNKIN BASKIN ROBBINS HWY 55 CARY,2740 NC HWY 55 ,STE 100,CARY,NC,27519,(919) 303-4334,2020/10/06 00:00:00+00,Restaurant,11027,-78.87101554,35.78562539,M
1325433,04092110136,Fuquay Varina Middle Sch. Cafet.,109 N Ennis St ,,FUQUAY VARINA,NC,27526,(919) 557-2727 ext. 24113,1986/04/30 00:00:00+00,Public School Lunchrooms,11081,-78.79386952,35.58581803,M
1325434,04092015191,TASTE OF CHINA,6209 ROCK QUARRY RD ,STE 126,RALEIGH,NC,27610,(919) 773-2285,2008/08/04 00:00:00+00,Restaurant,11116,-78.54796019,35.72312495,M
1325435,04092015115,Super Wok,1401-L SE Maynard RD ,,CARY,NC,27511,(919) 388-8338,2008/04/23 00:00:00+00,Restaurant,11043,-78.76381917,35.78923034,M
1325436,04092014887,Red Robin #573,11420 Capital  BLVD ,,WAKE FOREST,NC,27587,(919) 562-0276,2007/06/15 00:00:00+00,Restaurant,11120,-78.54012917,35.95578383,M
1325437,04092021488,WalMart #4458 Deli,7016 GB Alford HWY,,HOLLY SPRINGS,NC,27540,(919) 557-9181,2007/11/09 00:00:00+00,Food Stand,11129,-78.83404581,35.6363532,M
1325438,04092017143,JUBALA COFFEE,2100-100 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 792-1767,2016/01/28 00:00:00+00,Restaurant,11114,-78.6631086,35.78642353,M
1325439,04092030496,Fyer Wings (WCID #787),10125 Division Drive,,RALEIGH,NC,27603,(212) 756-3948,2020/10/02 00:00:00+00,Mobile Food Units,11134,-78.7114342,35.63398295,M
1325440,04092014713,J. Betski's,10 W Franklin ST ,,RALEIGH,NC,27604,(919) 833-7999,2006/11/03 00:00:00+00,Restaurant,11139,-78.64017516,35.78944175,M
1325441,04092018020,Burial Beer Co.,500-170 E Davie ST ,,RALEIGH,NC,27601,(919) 617-1314,2019/01/02 00:00:00+00,Restaurant,11118,-78.63247092,35.77531669,M
1325442,04092030383,D's Presto (WCID #658),4901 CAPITAL BLVD ,ON LEIGH RD BEHIND HOME DEPOT,RALEIGH ,NC,27616,(434) 806-7609,2018/12/07 00:00:00+00,Mobile Food Units,11141,-78.58308122,35.85290297,M
1325443,04092017989,Vicious Fishes Brewery Tap & Kitchen,132 S Fuquay AVE ,,FUQUAY-VARINA,NC,27526,,2018/12/03 00:00:00+00,Restaurant,11142,-78.79867676,35.58323642,M
1325444,04092030384,Big T's Tacos  (WCID #661),301  N Harrison AVE ,11:00 am to 8:00 pm,Cary,NC,27513,(919) 451-7219,2018/12/13 00:00:00+00,Mobile Food Units,11144,-78.78388657,35.78872873,M
1325445,04092016722,Lucky Chicken II,1851 N. Harrison Avenue,,CARY,NC,27513,(919) 678-3153,2014/07/08 00:00:00+00,Restaurant,11130,-78.76773947,35.83015295,M
1325446,04092025277,Apex High School Culinary Arts,1501 LAURA DUNCAN RD,,APEX,NC,27523-1539,,2019/08/01 00:00:00+00,Food Stand,11145,-78.83842419,35.74580662,M
1325447,04092040334,WICKED LINKS #3 (wcid #516),3200-117  GRESHAM LAKE  RD ,,Raleigh,NC,27615,(919) 855-8548,2015/08/28 00:00:00+00,Pushcarts,11136,-78.5825652,35.88472026,M
1325448,04092015079,Subway #41914,841 E Gannon AVE ,,ZEBULON,NC,27597,(919) 269-2699,2008/02/29 00:00:00+00,Restaurant,11169,-78.29634697,35.83128525,M
1325449,04092018451,KOI RAMEN,919 N HARRISON AVE ,,CARY,NC,27513,(919) 377-8088,2020/09/25 00:00:00+00,Restaurant,11177,-78.78340203,35.80068085,M
1325450,04092013743,Shaba Shabu,3080 Wake Forest Rd ,,RALEIGH,NC,27609,(919) 501-7755,2002/12/31 00:00:00+00,Restaurant,11183,-78.62038753,35.82333592,M
1325451,04092021869,FOOD LION #757 PRODUCE,1100-122 RALEIGH BLVD ,,RALEIGH,NC,27610,(919) 829-7077,2015/08/19 00:00:00+00,Food Stand,11147,-78.61277558,35.79430477,M
1325452,04092014293,Five Guys Burgers and Fries #2,4120 Main at N. Hills St. Ste 155,,RALEIGH,NC,27609,(919) 787-7772,2005/04/07 00:00:00+00,Restaurant,11202,-78.64323049,35.83718561,M
1325453,04092021868,FOOD LION #1491 PRODUCE,3151-113 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 790-6728,2015/08/27 00:00:00+00,Food Stand,11148,-78.58946217,35.82241942,M
1325454,04092021836,FOOD LION #727 DELI,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015/02/27 00:00:00+00,Food Stand,11207,-78.76838489,35.80043169,M
1325455,04092015129,Caribbean Cafe,2645-D E Millbrook RD ,,RALEIGH,NC,27604,(919) 872-4858,2008/05/01 00:00:00+00,Restaurant,11191,-78.5905395,35.84846974,M
1325456,04092017023,MI RANCHO MEXICAN RESTAURANT,2549 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 836-0807,2015/09/16 00:00:00+00,Restaurant,11208,-78.64827659,35.74907859,M
1325457,04092018456,Crafty Crab,3625 Hillsborough  ST ,,RALEIGH,NC,27607,(919) 890-5336,2020/09/04 00:00:00+00,Restaurant,11221,-78.68493196,35.79323627,M
1325458,04092015284,FIREHOUSE SUBS #122,260 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 468-1822,2008/11/06 00:00:00+00,Restaurant,11227,-78.7805746,35.804703,M
1325459,04092015383,WHITE OAK STADIUM 14,1205 Timber DR E,,GARNER,NC,27529,(919) 779-7499,2009/04/17 00:00:00+00,Restaurant,11228,-78.57456476,35.68908515,M
1325460,04092030527,Funnel Queens (WCID #816),3153 LANDING FALLS LN,,RALEIGH,NC,27616,(919) 264-2223,2021/03/10 00:00:00+00,Mobile Food Units,11229,-78.5263032,35.87286465,M
1325461,04092018452,The Addison of Fuquay-Varina Dining,6516 Johnson Pond Rd,,FUQUAY VARINA,NC,27526,(919) 439-2538,2020/09/29 00:00:00+00,Restaurant,11232,-78.7583113,35.60633165,M
1325462,04092016163,FLYING BURRITO,4800 GROVE BARTON RD ,,RALEIGH,NC,27613,(919) 785-2734,2012/04/18 00:00:00+00,Restaurant,11238,-78.71583123,35.87110639,M
1325463,04092015040,Hampton Inn & Suites Foodservice,111 Hampton Woods LN ,,RALEIGH,NC,27607,(919) 233-1798,2008/01/14 00:00:00+00,Restaurant,11247,-78.74897358,35.7929716,M
1325464,04092030382,Tacos Sanjuan (WCID #656),903 N Smithfield RD ,,KNIGHTDALE,NC,27575,(919) 455-8661,2018/11/29 00:00:00+00,Mobile Food Units,11254,-78.48796476,35.79576936,M
1325465,04092018343,Marco's Pizza,4203 FAYETTEVILLE RD,,RALEIGH,NC,27603,(919) 762-4444,2020/03/09 00:00:00+00,Restaurant,11274,-78.65202042,35.72206935,M
1325466,04092014852,Umstead Hotel & Spa Pool Bar,100 Woodland Pond DR ,,CARY,NC,27513,(919) 447-4190,2007/04/26 00:00:00+00,Restaurant,11276,-78.76458306,35.82989526,M
1325467,04092018404,Brecotea Baking Studio,1144 KILDAIRE FARM RD,,CARY,NC,27511,(919) 234-1555,2020/07/15 00:00:00+00,Restaurant,11279,-78.78337604,35.76638716,M
1325468,04092021982,SANGAM CAFE,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016/09/30 00:00:00+00,Food Stand,11297,-78.82715668,35.83264302,M
1325469,04092014155,Subway #30454,7850-100 Alexander Promenade PL ,,RALEIGH,NC,27617,(919) 608-0919,2004/10/12 00:00:00+00,Restaurant,11288,-78.7803264,35.91259169,M
1325470,04092017162,JIMMY JOHN'S #3436,2012 BOULDERSTONE WAY ,,CARY,NC,27519,(919) 461-0171,2016/02/23 00:00:00+00,Restaurant,11312,-78.84859346,35.79156535,M
1325471,04092021947,HARRIS TEETER #331 STARBUCKS,3430 TEN TEN RD ,,CARY,NC,27518,(391) 938-8272,2016/02/26 00:00:00+00,Food Stand,11313,-78.79278417,35.70189107,M
1325472,04092016616,TAJ MAHAL INDIAN CUISINE,6611 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 848-2262,2014/02/05 00:00:00+00,Restaurant,11314,-78.62444941,35.87396756,M
1325473,04092017953,Matsu Hibachi & Sushi,"4551 New Bern  Ave, Ste 130",,RALEIGH,NC,27610,(919) 212-6666,2018/10/04 00:00:00+00,Restaurant,11330,-78.55807015,35.79980588,M
1325474,04092021985,DOMINO'S #5500,3677  NEW BERN AVE ,,RALEIGH,NC,27610,(919) 231-6007,2016/11/07 00:00:00+00,Food Stand,11331,-78.57923704,35.79885313,M
1325475,04092021208,Turn House,5107 Linksland Dr ,,HOLLY SPRINGS,NC,27540,(919) 557-6100,2003/07/11 00:00:00+00,Food Stand,11337,-78.80138378,35.65562891,M
1325476,04092021193,Harris Teeter #112 Meat Market/Seafood,270 Grande Heights Dr ,,CARY,NC,27513,(919) 460-4326,2003/06/24 00:00:00+00,Food Stand,11349,-78.7805746,35.804703,M
1325477,04092018223,Jumbo China,404-183 E SIX FORKS RD ,,RALEIGH,NC,27609,(919) 546-8858,2019/11/07 00:00:00+00,Restaurant,11322,-78.62593575,35.82034681,M
1325478,04092017995,APPLEBEE'S GRILL & BAR,7831 TARGET CIR ,,RALEIGH,NC,27614,(919) 872-2401,2018/12/13 00:00:00+00,Restaurant,11353,-78.57080589,35.8669538,M
1325479,04092016240,SUBWAY #52435,1310 FIFTH  AVE ,STE 120,GARNER,NC,27529,(919) 773-9033,2012/08/20 00:00:00+00,Restaurant,11354,-78.6218586,35.70948463,M
1325480,04092018338,The Optimist,1000-109 Brookside DR ,,RALEIGH,NC,27604,(919) 896-8988,2020/03/19 00:00:00+00,Restaurant,11329,-78.62506199,35.79200622,M
1325481,04092017523,SHEETZ #620,7513 RAMBLE WAY ,,RALEIGH,NC,27616,(919) 239-4746,2017/02/09 00:00:00+00,Restaurant,11362,-78.53896226,35.87590197,M
1325482,04092018208,Harris Teeter #21 Starbucks,500 OBERLIN RD ,,RALEIGH,NC,27605,(919) 828-9216,2019/10/29 00:00:00+00,Restaurant,11365,-78.66105804,35.79149603,M
1325483,04092014336,Bonefish Grill,4421 Six Forks RD ,,RALEIGH,NC,27609,(919) 782-5127,2005/06/24 00:00:00+00,Restaurant,11366,-78.64349886,35.84017418,M
1325484,04092021337,Harris Teeter #104 Produce,4093 Davis DR ,,MORRISVILLE,NC,27520,(919) 380-0354,2005/08/05 00:00:00+00,Food Stand,11370,-78.85811603,35.8356265,M
1325485,04092014398,Skipper's Fish Fry and Market,1001 E Williams ST ,,APEX,NC,27502,(919) 303-2400,2005/09/30 00:00:00+00,Restaurant,11373,-78.84350423,35.7211123,M
1325486,04092025340,Gaia's Kitchen & Catering @ TKA,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 271-5274,2021/02/23 00:00:00+00,Limited Food Service,11368,-78.64171063,35.75324624,M
1325487,04092017253,42 & LAWRENCE,134 E MARTIN ST ,,RALEIGH,NC,27601,(919) 322-1668,2016/07/01 00:00:00+00,Restaurant,11387,-78.63713929,35.77657388,M
1325488,04092016746,WELCOME MART,3252 AUBURN KNIGHTDALE ROAD,,RALEIGH,NC,27610,(919) 771-1530,2014/08/29 00:00:00+00,Restaurant,11390,-78.51969036,35.71972403,M
1325489,04092021217,Cook Out # 24,3222 S Wilmington St ,,RALEIGH,NC,27603,(919) 661-5811,2003/09/09 00:00:00+00,Food Stand,11400,-78.65069831,35.73659057,M
1325490,04092018523,Raleigh Cheesy,1460 CHAPEL RIDGE RD,Suite 170,APEX,NC,27502,,2021/01/21 00:00:00+00,Limited Food Service,11403,-78.8890661,35.73941336,M
1325491,04092030524,El Sazon De Mi Tierra #2 (WCID #810),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545,(919) 221-4983,2021/03/02 00:00:00+00,Mobile Food Units,11411,-78.48796476,35.79576936,M
1325492,04092016803,GARDENS AT WAKEFIELD PLANTATION,12800 SPRUCE TREE  WAY ,,RALEIGH,NC,27614,(919) 562-5580,2014/11/07 00:00:00+00,Restaurant,11417,-78.56215874,35.94291372,M
1325493,04092021398,Harris Teeter #138 Deli,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006/09/05 00:00:00+00,Food Stand,11418,-78.85187583,35.79044843,M
1325494,04092015436,KFC/TACO BELL #118,7108  GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 557-3801,2009/07/17 00:00:00+00,Restaurant,11420,-78.83081066,35.63579705,M
1325495,04092015047,La Cocina,100 Macgregor Pines DR ,,CARY,NC,27511,(919) 467-0780,2008/01/16 00:00:00+00,Restaurant,11424,-78.8200282,35.74468402,M
1325496,04092017156,SAINT JACQUES FRENCH CUISINE,6112 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 862-2770,2016/02/22 00:00:00+00,Restaurant,11425,-78.6187408,35.86627943,M
1325497,04092017501,Acacia Tree Asian Cuisine,101 KEYBRIDGE DR ,STE100,MORRISVILLE,NC,27560,(919) 677-1190,2017/01/17 00:00:00+00,Restaurant,11426,-78.82273397,35.82037774,M
1325498,04092016902,BRAVOS PIZZERIA,9 N MAIN ST ,,WENDELL,NC,27591,(919) 365-6065,2015/03/18 00:00:00+00,Restaurant,11431,-78.37020737,35.78129601,M
1325499,04092015611,WAFFLE HOUSE #351,1724 WALNUT ST ,,CARY,NC,27511,(919) 467-5950,2010/04/28 00:00:00+00,Restaurant,11436,-78.7467946,35.76260482,M
1325500,04092018545,Public House,1540 DUNN RD,150,RALEIGH,NC,27614-9308,,2021/02/24 00:00:00+00,Restaurant,11439,-78.58619433,35.92539994,M
1325501,04092015995,THE BIG EASY,231 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 468-6007,2011/11/07 00:00:00+00,Restaurant,11442,-78.7805746,35.804703,M
1325502,04092018023,Kim's Restaurant,6014 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 510-5999,2019/01/08 00:00:00+00,Restaurant,11450,-78.7121564,35.86067351,M
1325503,04092013915,Bonefish Grill,2060 Renaissance Park Pl,,CARY,NC,27513,(919) 677-1347,2003/10/22 00:00:00+00,Restaurant,11457,-78.77115656,35.82699882,M
1325504,04092018076,Jersey Mike's #3005,957 High House RD ,,CARY,NC,27513,(919) 461-0660,2019/03/20 00:00:00+00,Restaurant,11462,-78.82820605,35.78725248,M
1325505,04092018132,Burger Fi,2001 WALNUT ST,101,CARY,NC,27518-9205,(919) 900-8959,2019/07/08 00:00:00+00,Restaurant,11465,-78.74142861,35.75880896,M
1325506,04092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,,Cary,NC,27518,(919) 851-7995,2005/10/25 00:00:00+00,Restaurant,11472,-78.73871452,35.76064286,M
1325507,04092016657,CITY BARBECUE,1305 KILDAIRE FARM RD ,,RALEIGH,NC,27511,(919) 439-5191,2014/03/28 00:00:00+00,Restaurant,11428,-78.78333323,35.76164635,M
1325508,04092021861,"LOWES FOODS #185 MEAT, SEAFOOD, SAUSAGE",1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015/07/08 00:00:00+00,Food Stand,11475,-78.61583871,35.68506655,M
1325509,04092021108,Lowes Foods #184 Meat/Seafood,5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 00:00:00+00,Food Stand,11488,-78.86537597,35.73683859,M
