OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
1326077;04092017997;Applebee's Grill & Bar;501 E Six Forks RD;;RALEIGH;NC;27609-7889;(919) 856-9030;2018-12-12T20:00:00-05:00;Restaurant;14885;-78.62327835;35.81997806;M;"{""type"": ""Point"", ""coordinates"": [-78.62328095509106, 35.819985151172034]}";35.8199851512,-78.6232809551
1326082;04092021568;HARRIS TEETER #367 PRODUCE;14520 JOHN REX BLVD;;RALEIGH;NC;27614;(919) 554-4167;2009-05-14T22:00:00-04:00;Food Stand;14898;-78.54281974;35.94700335;M;"{""type"": ""Point"", ""coordinates"": [-78.5428223291973, 35.94701046614061]}";35.9470104661,-78.5428223292
1326089;04092030370;Woodpile BBQ (WCID #646);1120 Sandrock LN;;WENDELL;NC;27591;(919) 365-9663;2018-08-27T22:00:00-04:00;Mobile Food Units;14936;-78.41733858;35.77529756;M;"{""type"": ""Point"", ""coordinates"": [-78.41734112242347, 35.77530464771672]}";35.7753046477,-78.4173411224
1326090;04092016181;LA BRAZA RESTAURANT;4000 ATLANTIC AVE;STE 164;RALEIGH;NC;27604;(919) 872-8482;2012-05-09T22:00:00-04:00;Restaurant;14943;-78.60078267;35.83795823;M;"{""type"": ""Point"", ""coordinates"": [-78.6007852717936, 35.83796532210882]}";35.8379653221,-78.6007852718
1326109;04092016536;Elements (at Goodnight's);861 W Morgan  ST;;RALEIGH;NC;27603;(919) 828-5233;2013-10-31T21:00:00-04:00;Restaurant;15051;-78.65623803;35.78057044;M;"{""type"": ""Point"", ""coordinates"": [-78.65624063923038, 35.78057751557802]}";35.7805775156,-78.6562406392
1326111;04092017165;BREW AT THE CARY THEATER;122 E CHATHAM ST;SUITE 112;CARY;NC;27511;(919) 400-5473;2016-02-24T20:00:00-05:00;Restaurant;15059;-78.78039811;35.7871115;M;"{""type"": ""Point"", ""coordinates"": [-78.78040076669588, 35.787118580073624]}";35.7871185801,-78.7804007667
1326112;04092016327;VILLAGE DELI & GRILL;909 AVIATION PKY;;MORRISVILLE;NC;27560-8487;(919) 462-6191;2013-01-01T20:00:00-05:00;Restaurant;15061;-78.81391833;35.83559788;M;"{""type"": ""Point"", ""coordinates"": [-78.81392099005069, 35.83560496294664]}";35.8356049629,-78.8139209901
1326113;04092017646;SAN JUAN MEXICAN RESTAURANT;3501 FORESTVILLE RD;;RALEIGH;NC;27616;(919) 217-7918;2017-07-25T22:00:00-04:00;Restaurant;15064;-78.50942512;35.88257697;M;"{""type"": ""Point"", ""coordinates"": [-78.50942769161527, 35.88258407530339]}";35.8825840753,-78.5094276916
1326116;04092030373;Caribbean Kickers (WCID #648);1337 Moores Creek DR;;KNIGHTDALE;NC;27545;(919) 827-5432;2018-09-05T22:00:00-04:00;Mobile Food Units;15085;-78.46215646;35.74612185;M;"{""type"": ""Point"", ""coordinates"": [-78.46215901822501, 35.74612893127213]}";35.7461289313,-78.4621590182
1326119;04092012824;Wang's Kitchen;1601-41 CROSS LINK RD;;RALEIGH;NC;27610-4186;(919) 832-0706;1998-10-20T22:00:00-04:00;Restaurant;15104;-78.61376;35.75438832;M;"{""type"": ""Point"", ""coordinates"": [-78.61376260261545, 35.754395397528064]}";35.7543953975,-78.6137626026
1326124;04092017640;NEW CHINA;949 N HARRISON AVE;;CARY;NC;27513;(919) 380-9328;2017-07-10T22:00:00-04:00;Restaurant;15144;-78.78451708;35.80143518;M;"{""type"": ""Point"", ""coordinates"": [-78.78451973733819, 35.80144225803793]}";35.801442258,-78.7845197373
1326129;04092012855;Buffaloe Lanes - Cary;151 HIGH HOUSE RD;;CARY;NC;27511-6715;(919) 468-8684;1998-12-30T20:00:00-05:00;Restaurant;15166;-78.79635288;35.78232583;M;"{""type"": ""Point"", ""coordinates"": [-78.7963555353979, 35.78233290287361]}";35.7823329029,-78.7963555354
1326133;04092021812;LOWES FOODS #162 DELI;6430 TRYON ROAD;;CARY;NC;27513;(919) 859-9335;2014-09-24T22:00:00-04:00;Food Stand;15175;-78.7615544;35.74559939;M;"{""type"": ""Point"", ""coordinates"": [-78.76155704825179, 35.745606454099295]}";35.7456064541,-78.7615570483
1326134;04092030338;454 GRILL (WCID # 605);10125 DIVISION DR;;RALEIGH;NC;27603;(919) 805-2992;2017-06-26T22:00:00-04:00;Mobile Food Units;15177;-78.7114342;35.633982950000004;M;"{""type"": ""Point"", ""coordinates"": [-78.71143682216149, 35.63398999321413]}";35.6339899932,-78.7114368222
1326137;04092018464;Pimiento Tea Room;200 N Main St;;HOLLY SPRINGS;NC;27540;(984) 225-4213;2020-10-15T22:00:00-04:00;Restaurant;15184;-78.83347253;35.65330356;M;"{""type"": ""Point"", ""coordinates"": [-78.83347519260481, 35.653310600010236]}";35.6533106,-78.8334751926
1326145;04092300290;Carolina International Mart;3540 MAITLAND DR;;RALEIGH;NC;27610;(919) 255-1640;2020-07-23T22:00:00-04:00;Meat Market;15204;-78.58191654;35.79630442;M;"{""type"": ""Point"", ""coordinates"": [-78.58191913043359, 35.796311499515504]}";35.7963114995,-78.5819191304
1326153;04092017584;IPHO SUSHI KITCHEN & BAR;4001 WIDEWATERS PKY;H;KNIGHTDALE;NC;27545;(919) 266-8099;2017-04-03T22:00:00-04:00;Restaurant;15271;-78.50515596;35.79511678;M;"{""type"": ""Point"", ""coordinates"": [-78.50515852625404, 35.79512386319415]}";35.7951238632,-78.5051585263
1326154;04092016840;MI CANCUN;1106 GRACE PARK DRIVE;;MORRISVILLE;NC;27560;(919) 650-1718;2014-12-29T20:00:00-05:00;Restaurant;15276;-78.84652326;35.82111262;M;"{""type"": ""Point"", ""coordinates"": [-78.84652593402895, 35.82111970316413]}";35.8211197032,-78.846525934
1326163;04092018149;MOGE TEE;2304 Hillsborough ST;Suite 100;RALEIGH;NC;27607;(984) 200-9008;2019-08-08T22:00:00-04:00;Restaurant;15334;-78.66618308;35.78758054;M;"{""type"": ""Point"", ""coordinates"": [-78.66618569439159, 35.78758762438002]}";35.7875876244,-78.6661856944
1326166;04092017914;Real McCoy's;3325  Rogers RD;Ste 112;WAKE FOREST;NC;27587;(919) 562-8368;2018-09-04T22:00:00-04:00;Restaurant;15338;-78.5140884;35.95072627;M;"{""type"": ""Point"", ""coordinates"": [-78.51409098317984, 35.95073339134678]}";35.9507333913,-78.5140909832
1326167;04092016858;THE MASON JAR TAVERN;114 GRAND HILL PLACE;;HOLLY SPRINGS;NC;27540;(919) 964-5060;2015-01-15T20:00:00-05:00;Restaurant;15341;-78.84948074;35.66266499;M;"{""type"": ""Point"", ""coordinates"": [-78.84948340230015, 35.66267203628249]}";35.6626720363,-78.8494834023
1326168;04092016485;ZAXBY'S #46101;995 DURHAM RD;;WAKE FOREST;NC;27587;(919) 435-0387;2013-08-06T22:00:00-04:00;Restaurant;15345;-78.54660948;35.97593728;M;"{""type"": ""Point"", ""coordinates"": [-78.54661206847389, 35.97594440824218]}";35.9759444082,-78.5466120685
1326170;04092015670;JIMMY JOHNS # 1027;8005-120 BRIER CREEK PKY;;RALEIGH;NC;27617;(919) 806-5616;2010-06-23T22:00:00-04:00;Restaurant;15353;-78.78203745;35.91227904;M;"{""type"": ""Point"", ""coordinates"": [-78.78204011416497, 35.91228613878591]}";35.9122861388,-78.7820401142
1326171;04092030397;Tacos Mama Chava #2 (WCID #686);7200 Sandy Forks RD;;RALEIGH;NC;27615;(919) 518-6710;2019-02-26T20:00:00-05:00;Mobile Food Units;15365;-78.62289884;35.87199086;M;"{""type"": ""Point"", ""coordinates"": [-78.6229014492824, 35.87199795631585]}";35.8719979563,-78.6229014493
1326179;04092016321;La Quinta Inn & Suites Foodservice;2610 WESTINGHOUSE BLVD;;RALEIGH;NC;27604;(919) 821-0888;2012-12-10T20:00:00-05:00;Restaurant;15419;-78.59714366;35.81624427;M;"{""type"": ""Point"", ""coordinates"": [-78.5971462600098, 35.81625135946864]}";35.8162513595,-78.59714626
1326184;04092021937;CIRCLE K #3886;3610 DAVIS DR;;MORRISVILLE;NC;27560;(919) 388-8805;2016-02-28T20:00:00-05:00;Food Stand;15453;-78.84778427;35.82318005;M;"{""type"": ""Point"", ""coordinates"": [-78.84778694651371, 35.82318713321648]}";35.8231871332,-78.8477869465
1326185;04092018403;Plant Slant Juice;1851 AVERSBORO RD;;GARNER;NC;27529;(919) 322-4082;2020-07-12T22:00:00-04:00;Restaurant;15461;-78.61583871;35.68506655;M;"{""type"": ""Point"", ""coordinates"": [-78.61584130350356, 35.68507361004299]}";35.68507361,-78.6158413035
1326187;04092017626;NO. 1 PHO;5025 ARCO ST;;CARY;NC;27519;(919) 297-2975;2017-05-31T22:00:00-04:00;Restaurant;15475;-78.88191924;35.833479080000004;M;"{""type"": ""Point"", ""coordinates"": [-78.88192192140102, 35.83348615885768]}";35.8334861589,-78.8819219214
1326197;04092110518;HORTON'S CREEK ELEMENTARY SCHOOL CAFETERIA;7615 O'KELLY CHAPEL RD;;CARY;NC;27519;(919) 694-8660 ext. 26852;2017-06-20T22:00:00-04:00;Public School Lunchrooms;15501;-78.90733817;35.84188721;M;"{""type"": ""Point"", ""coordinates"": [-78.90734086262123, 35.84189428888826]}";35.8418942889,-78.9073408626
1326201;04092016179;FRESHBERRY FROZEN YOGURT CAFE;2526 HILLSBOROUGH ST;STE 104;RALEIGH;NC;27607;(919) 977-7311;2012-04-30T22:00:00-04:00;Restaurant;15517;-78.6692269;35.78835156;M;"{""type"": ""Point"", ""coordinates"": [-78.66922952133963, 35.788358638839924]}";35.7883586388,-78.6692295213
1326206;04092018111;Cape Fear Seafood Co;832 SPRING FOREST RD;Suite 100;RALEIGH;NC;27609;(984) 242-4600;2019-06-05T22:00:00-04:00;Restaurant;15538;-78.62263525;35.8662752;M;"{""type"": ""Point"", ""coordinates"": [-78.62263785775714, 35.86628229937704]}";35.8662822994,-78.6226378578
1326211;04092015817;CHOW;8311 CREEDMOOR RD;;RALEIGH;NC;27613;(919) 841-4995;2010-11-09T20:00:00-05:00;Restaurant;15570;-78.68223183;35.90105252;M;"{""type"": ""Point"", ""coordinates"": [-78.68223446200561, 35.901059623395916]}";35.9010596234,-78.682234462
1326212;04092014720;Chili's Grill and Bar #1183;6605 Knightdale BLVD;;KNIGHTDALE;NC;27545;(919) 261-0167;2006-10-26T22:00:00-04:00;Restaurant;15574;-78.50846405;35.79679257;M;"{""type"": ""Point"", ""coordinates"": [-78.50846662161467, 35.79679966085887]}";35.7967996609,-78.5084666216
1326213;04092021411;Costco Wholesale #645 Rotiserrie/Deli;2838 Wake Forest RD;;RALEIGH;NC;27609;(919) 755-2816;2006-10-23T22:00:00-04:00;Food Stand;15576;-78.62231539;35.81825512;M;"{""type"": ""Point"", ""coordinates"": [-78.62231799770635, 35.818262206408995]}";35.8182622064,-78.6223179977
1326217;04092014716;Bruegger's Bagel Bakery #93-0683;8211 Brier Creek PKY;;RALEIGH;NC;27617;(919) 484-8262;2006-11-01T20:00:00-05:00;Restaurant;15591;-78.78199682;35.90950681;M;"{""type"": ""Point"", ""coordinates"": [-78.7819994776339, 35.90951391287801]}";35.9095139129,-78.7819994776
1326220;04092017290;SAN MARCOS;5300 HOMEWOOD BANKS DR;;RALEIGH;NC;27612;(919) 803-4393;2016-08-01T22:00:00-04:00;Restaurant;15598;-78.67983132;35.83702338;M;"{""type"": ""Point"", ""coordinates"": [-78.67983394859351, 35.83703047391549]}";35.8370304739,-78.6798339486
1326222;04092015702;The Starbar;1731 Trawick RD;STE 105;RALEIGH;NC;27604;(919) 231-3535;2010-08-23T22:00:00-04:00;Restaurant;15608;-78.57833828;35.80069157;M;"{""type"": ""Point"", ""coordinates"": [-78.57834087602072, 35.80069865337985]}";35.8006986534,-78.578340876
1326224;04092017579;CHIPOTLE #3024;1385 N MAIN ST;SUITE 120;FUQUAY-VARINA;NC;27526;(919) 567-0206;2017-04-17T22:00:00-04:00;Restaurant;15627;-78.77436557;35.59279213;M;"{""type"": ""Point"", ""coordinates"": [-78.77436821482853, 35.59279916414183]}";35.5927991641,-78.7743682148
1326226;04092021443;Domino's Pizza #5506;3948 Western BLVD;;RALEIGH;NC;27605;(919) 899-3599;2007-04-22T22:00:00-04:00;Food Stand;15622;-78.69301587;35.78440188;M;"{""type"": ""Point"", ""coordinates"": [-78.69301849907593, 35.78440895393201]}";35.7844089539,-78.6930184991
1326227;04092018089;WYE HILL KITCHEN & BREWING;201 S BOYLAN AVE;;RALEIGH;NC;27603;(984) 200-1189;2019-04-17T22:00:00-04:00;Restaurant;15655;-78.64902324;35.77828853;M;"{""type"": ""Point"", ""coordinates"": [-78.64902585597544, 35.77829561211257]}";35.7782956121,-78.649025856
1326230;04092025163;Rocky Top Catering;5000 Departure DR;;RALEIGH;NC;27616;(919) 829-3771;2018-02-26T20:00:00-05:00;Food Stand;15686;-78.59490598;35.84957217;M;"{""type"": ""Point"", ""coordinates"": [-78.59490858256476, 35.8495792652364]}";35.8495792652,-78.5949085826
1326233;04092015094;Trali Irish Pub;10370 Moncreiffe;Ste 109;RALEIGH;NC;27617;(919) 544-4141;2008-03-12T21:00:00-04:00;Restaurant;15697;-78.79238416;35.89997124;M;"{""type"": ""Point"", ""coordinates"": [-78.79238682035563, 35.899978334604505]}";35.8999783346,-78.7923868204
1326238;04092017097;HAMPTON INN BREAKFAST;110 DREXMERE ST;;GARNER;NC;27529;(919) 772-6500;2015-11-19T20:00:00-05:00;Restaurant;15722;-78.64137674;35.72202638;M;"{""type"": ""Point"", ""coordinates"": [-78.64137934691547, 35.72203344777985]}";35.7220334478,-78.6413793469
1326249;04092018048;Sheetz #664;6030 Village Park DR;;KNIGHTDALE;NC;27545;(919) 295-4217;2019-02-03T20:00:00-05:00;Restaurant;15758;-78.50003382;35.79758228;M;"{""type"": ""Point"", ""coordinates"": [-78.50003638536928, 35.79758936266589]}";35.7975893627,-78.5000363854
1326252;04092030512;Get Crackin' #1 (WCID #802);2201 S WILMINGTON ST;;RALEIGH;NC;27603;(919) 817-5016;2021-01-11T20:00:00-05:00;Mobile Food Units;15778;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
1326260;04092016202;Aversboro Restaurant and Sports Bar;1411 AVERSBORO RD;STE 105;GARNER;NC;27529;(919) 779-6661;2012-06-07T22:00:00-04:00;Restaurant;15846;-78.61625078;35.69374714;T;"{""type"": ""Point"", ""coordinates"": [-78.61625337839605, 35.693754203918544]}";35.6937542039,-78.6162533784
1326264;04092030523;Mama Nem's Creole Soul (WCID #814);10125 DIVISION DR;;RALEIGH;NC;27603-5664;(919) 758-7753;2021-03-01T20:00:00-05:00;Mobile Food Units;15868;-78.7114342;35.633982950000004;M;"{""type"": ""Point"", ""coordinates"": [-78.71143682216149, 35.63398999321413]}";35.6339899932,-78.7114368222
1326266;04092017081;RAGAZZI'S;1514 US HWY 70 W;;GARNER;NC;27529;(919) 772-9772;2015-11-16T20:00:00-05:00;Restaurant;15807;0.0;0.0;U;;
1326269;04092030401;Mi Tierra Mexican Food (WCID #691);2161 S. Wilmington Street;;RALEIGH;NC;27603;(919) 218-6484;2019-03-07T20:00:00-05:00;Mobile Food Units;15810;-78.64171063;35.75324624;M;"{""type"": ""Point"", ""coordinates"": [-78.64171323689276, 35.753253315631916]}";35.7532533156,-78.6417132369
1326270;04092030463;The Spot (WCID # 752);3704 NEW BERN AVE;;RALEIGH;NC;27610;(919) 614-1736;2020-02-06T20:00:00-05:00;Mobile Food Units;15899;-78.57765765;35.7968366;M;"{""type"": ""Point"", ""coordinates"": [-78.577660244372, 35.796843682708]}";35.7968436827,-78.5776602444
1326273;04092300250;FOOD LION #2198 MEAT MARKET;8745 HOLLY SPRINGS RD;;CARY;NC;27539;(919) 362-1738;2011-01-24T20:00:00-05:00;Meat Market;15872;-78.77350631;35.69402851;M;"{""type"": ""Point"", ""coordinates"": [-78.77350895933736, 35.69403556552969]}";35.6940355655,-78.7735089593
1326274;04092017869;HIBACHI CHINA BUFFET;111 SHANNON OAKS CIR;;CARY;NC;27511;(919) 388-1686;2018-06-28T22:00:00-04:00;Restaurant;15925;-78.78396413;35.7599914;M;"{""type"": ""Point"", ""coordinates"": [-78.78396677688522, 35.759998464220196]}";35.7599984642,-78.7839667769
1326276;04092017783;Tonbo Ramen;211 S Wilmington ST;;RALEIGH;NC;27601;(919) 977-3625;2018-01-24T20:00:00-05:00;Restaurant;15927;-78.63804143;35.77784061;M;"{""type"": ""Point"", ""coordinates"": [-78.63804403603666, 35.77784768483184]}";35.7778476848,-78.638044036
1326277;04092025175;Harris Teeter #90 Starbucks;13210 Strickland RD;;RALEIGH;NC;27613;(919) 676-3534;2018-05-06T22:00:00-04:00;Food Stand;15930;-78.72593809;35.90878313;M;"{""type"": ""Point"", ""coordinates"": [-78.72594073538552, 35.90879023796951]}";35.908790238,-78.7259407354
1326281;04092110158;Barwell Road Elem. Sch. Cafeteria;3925 Barwell RD;;RALEIGH;NC;27610;(919) 661-5405 ext. 20754;2006-07-05T22:00:00-04:00;Public School Lunchrooms;15960;-78.55086101;35.73215106;M;"{""type"": ""Point"", ""coordinates"": [-78.55086358910113, 35.732158134866665]}";35.7321581349,-78.5508635891
1326285;04092025243;Little Caesars Express;102 Gregson DR;;CARY;NC;27511;(919) 481-4493;2019-02-26T20:00:00-05:00;Food Stand;15994;-78.80543546;35.74005711;M;"{""type"": ""Point"", ""coordinates"": [-78.80543811315366, 35.74006417291311]}";35.7400641729,-78.8054381132
1326286;04092025271;Fujisan @ Sams;2537 S SAUNDERS ST;;RALEIGH;NC;27603;(919) 839-1700;2019-07-11T22:00:00-04:00;Food Stand;15996;-78.64662127;35.75036941;M;"{""type"": ""Point"", ""coordinates"": [-78.64662387753535, 35.75037647913714]}";35.7503764791,-78.6466238775
1326292;04092017135;GOOD HARVEST;1104 LEDSOME LN;SUITE 105;CARY;NC;27511;(919) 322-5558;2016-01-18T20:00:00-05:00;Restaurant;16022;-78.74823051;35.76313262;M;"{""type"": ""Point"", ""coordinates"": [-78.7482331522056, 35.76313968964159]}";35.7631396896,-78.7482331522
1326293;04092110477;CHARLES BUGG CAFETERIA;825 COOPER ST;;RALEIGH;NC;27610;;2009-02-25T20:00:00-05:00;Public School Lunchrooms;16005;-78.5865725;35.76647416;M;"{""type"": ""Point"", ""coordinates"": [-78.58657509595064, 35.766481236182706]}";35.7664812362,-78.586575096
1326297;04092025326;Mad Mac's @TKA;2201 S Wilmington  ST;;RALEIGH;NC;27603;(704) 516-4334;2020-10-19T22:00:00-04:00;Food Stand;16039;-78.63902655;35.752054;M;"{""type"": ""Point"", ""coordinates"": [-78.63902915336328, 35.752061073209084]}";35.7520610732,-78.6390291534
1326298;04092017598;MCALISTERS DELI #100956;5505-104 CAPITAL BLVD;;RALEIGH;NC;27616;(919) 900-7846;2017-05-11T22:00:00-04:00;Restaurant;16030;-78.58184894;35.86077805;M;"{""type"": ""Point"", ""coordinates"": [-78.58185153543202, 35.86078514628301]}";35.8607851463,-78.5818515354
1326322;04092010052;BB`s Grill;2950  42 HWY;;WILLOW SPRING;NC;27592-7810;(919) 524-2835;1991-04-01T21:00:00-05:00;Restaurant;16172;-78.69231812;35.59159967;M;"{""type"": ""Point"", ""coordinates"": [-78.69232073409275, 35.591606704941]}";35.5916067049,-78.6923207341
1326323;04092016052;JD'S TAVERN;800 W WILLIAMS ST;;APEX;NC;27502;(919) 629-7285;2011-11-22T20:00:00-05:00;Restaurant;16205;-78.86480181;35.73964723;M;"{""type"": ""Point"", ""coordinates"": [-78.86480448207932, 35.739654287454684]}";35.7396542875,-78.8648044821
1326327;04092030353;Delicias Chely (WCID #591);1701 Arendell AVE;;ZEBULON;NC;27597;(919) 723-7841;2018-01-23T20:00:00-05:00;Mobile Food Units;16209;-78.32819695;35.84227082;M;"{""type"": ""Point"", ""coordinates"": [-78.32819947111689, 35.842277926823755]}";35.8422779268,-78.3281994711
1326328;04092017480;BREW N QUE;2045 CREEKSIDE LANDING DR;;APEX;NC;27502;(919) 924-9295;2016-11-22T20:00:00-05:00;Restaurant;16239;-78.88668196;35.74520682;M;"{""type"": ""Point"", ""coordinates"": [-78.88668463878514, 35.745213878331874]}";35.7452138783,-78.8866846388
1326339;04092021059;Harris Teeter #90 Meat Market;13210 STRICKLAND RD;;RALEIGH;NC;27613-7536;(919) 676-3534;2001-03-14T20:00:00-05:00;Food Stand;16343;-78.72593809;35.90878313;M;"{""type"": ""Point"", ""coordinates"": [-78.72594073538552, 35.90879023796951]}";35.908790238,-78.7259407354
1326348;04092013878;El Senor;2001 Widewater Pky;;KNIGHTDALE;NC;27545;(919) 261-0808;2003-08-18T22:00:00-04:00;Restaurant;16407;-78.50515596;35.79511678;T;"{""type"": ""Point"", ""coordinates"": [-78.50515852625404, 35.79512386319415]}";35.7951238632,-78.5051585263
1326357;04092160013;Hillside Nursing Center Foodservice;968 E Wait Ave;;WAKE FOREST;NC;27587;(919) 556-4082;2003-06-05T22:00:00-04:00;Institutional Food Service;16394;-78.49433678;35.97211932;M;"{""type"": ""Point"", ""coordinates"": [-78.4943393540828, 35.972126447807106]}";35.9721264478,-78.4943393541
1326873;04092015493;ZAYKA INDIAN CUISINE;10410-103 MONCREIFFE  RD;;RALEIGH;NC;27617;(919) 361-5370;2009-10-21T22:00:00-04:00;Restaurant;19956;-78.79299562;35.90013638;M;"{""type"": ""Point"", ""coordinates"": [-78.79299828053766, 35.90014347475132]}";35.9001434748,-78.7929982805
1326875;04092018262;Juicehaus;509 E BROAD ST;;FUQUAY VARINA;NC;27526;(919) 285-2130;2019-12-10T20:00:00-05:00;Restaurant;19988;-78.79419282;35.59352334;M;"{""type"": ""Point"", ""coordinates"": [-78.79419546360643, 35.59353037798873]}";35.593530378,-78.7941954636
1326880;04092021446;Lowes Foods #191 Produce;9600 Strickland RD;;RALEIGH;NC;27615;(919) 847-5661;2007-04-26T22:00:00-04:00;Food Stand;20009;-78.65568292;35.90277448;M;"{""type"": ""Point"", ""coordinates"": [-78.65568553600055, 35.90278158800217]}";35.902781588,-78.655685536
1326885;04092017299;WENDY'S #6323;2007 NW CARY PKY;;MORRISVILLE;NC;27560-5908;(919) 465-4288;2016-08-25T22:00:00-04:00;Restaurant;20029;-78.81235031;35.80538619;M;"{""type"": ""Point"", ""coordinates"": [-78.81235297738506, 35.80539326718276]}";35.8053932672,-78.8123529774
1326904;04092016501;MCDONALD'S #35756;4212 WAKE FOREST RD;;RALEIGH;NC;27609;(919) 862-1996;2013-08-29T22:00:00-04:00;Restaurant;20125;-78.61155667;35.83876688;M;"{""type"": ""Point"", ""coordinates"": [-78.61155927074363, 35.838773969396186]}";35.8387739694,-78.6115592707
1326915;04092018019;Domino's #5561;5950-103 Poyner Village PKY;;RALEIGH;NC;27616;(984) 242-4471;2019-01-02T20:00:00-05:00;Restaurant;20177;-78.57016713;35.86511257;M;"{""type"": ""Point"", ""coordinates"": [-78.57016972663085, 35.86511967396892]}";35.865119674,-78.5701697266
1326921;04092110078;Zebulon Middle School Cafeteria;1000 SHEPARD SCHOOL RD;;ZEBULON;NC;27597-2770;(919) 404-3630 ext. 21113;1991-10-27T20:00:00-05:00;Public School Lunchrooms;20197;-78.31172209;35.83148192;M;"{""type"": ""Point"", ""coordinates"": [-78.31172460655873, 35.83148902094744]}";35.8314890209,-78.3117246066
